ID;pris;km;year;hk;kml;kmt;Groen ejerudgift;model navn;region;Koeb eller leasing;annonce;links;type
4634170;89900.0;420000.0;2013.0;177.0;17.5;8.8;5540.0;VW Touran 2,0 TDi 177 Highline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-177-highline-dsg-7prs-5d/4634170;TDi
4630470;259900.0;49000.0;2018.0;115.0;21.7;11.4;4380.0;VW Touran 1,6 TDi 115 Comfortline 7prs 5d;Nordjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-comfortline-7prs-5d/4630470;TDi
4630050;249900.0;122000.0;2017.0;150.0;18.5;8.9;1280.0;VW Touran 1,4 TSi 150 Comfortline DSG 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-comfortline-dsg-7prs-5d/4630050;TSi
4629612;49800.0;278000.0;2007.0;140.0;14.9;10.2;8100.0;VW Touran 2,0 TDi 140 Highline DSG 5d;Syd- og Vestsjaelland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-140-highline-dsg-5d/4629612;TDi
4629273;199500.0;140000.0;2015.0;140.0;19.2;9.9;5180.0;VW Touran 2,0 TDi 140 Highline DSG BMT 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-140-highline-dsg-bmt-7prs-5d/4629273;TDi
4628135;156900.0;133000.0;2014.0;105.0;21.7;12.8;3880.0;VW Touran 1,6 TDi 105 Comfortline BMT 7prs 5d;Nordsjaelland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-105-comfortline-bmt-7prs-5d/4628135;TDi
4626003;299900.0;117000.0;2017.0;150.0;21.3;9.3;3880.0;VW Touran 2,0 TDi 150 Highline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-150-highline-dsg-7prs-5d/4626003;TDi
4627309;259900.0;64000.0;2016.0;150.0;21.3;9.3;3880.0;VW Touran 2,0 TDi 150 Comfortline DSG 7prs 5d;Nordjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-150-comfortline-dsg-7prs-5d/4627309;TDi
4624842;259800.0;104000.0;2016.0;115.0;23.3;11.9;3520.0;VW Touran 1,6 TDi 115 Comfortline DSG 7prs 5d;Syd- og Vestsjaelland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-comfortline-dsg-7prs-5d/4624842;TDi
4624745;176900.0;152000.0;2011.0;170.0;17.5;8.9;5540.0;VW Touran 2,0 TDi 170 Highline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-170-highline-dsg-7prs-5d/4624745;TDi
4622206;219900.0;52000.0;2018.0;110.0;18.2;11.3;1280.0;VW Touran 1,2 TSi 110 Trendline 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/12-tsi-110-trendline-7prs-5d/4622206;TSi
4621356;159900.0;127000.0;2014.0;105.0;21.7;12.8;3880.0;VW Touran 1,6 TDi 105 Comfortline BMT 7prs 5d;Nordjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-105-comfortline-bmt-7prs-5d/4621356;TDi
4621189;139780.0;225000.0;2011.0;170.0;17.5;8.9;5540.0;VW Touran 2,0 TDi 170 Highline DSG 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-170-highline-dsg-7prs-5d/4621189;TDi
4618951;314900.0;86000.0;2016.0;180.0;16.4;8.3;2520.0;VW Touran 1,8 TSi 180 Highline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/18-tsi-180-highline-dsg-7prs-5d/4618951;TSi
4617858;184900.0;161000.0;2016.0;110.0;22.7;11.9;3020.0;VW Touran 1,6 TDi 110 Comfortline DSG 7prs 5d;Vestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-110-comfortline-dsg-7prs-5d/4617858;TDi
4617050;99900.0;210000.0;2011.0;140.0;20.8;9.9;3880.0;VW Touran 2,0 TDi 140 Comfortline BMT 7prs 5d;Nordjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-140-comfortline-bmt-7prs-5d/4617050;TDi
4625750;109900.0;229000.0;2011.0;105.0;21.7;12.8;3880.0;VW Touran 1,6 TDi 105 Comfortline BMT 5d;Nordjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-105-comfortline-bmt-5d/4625750;TDi
4616633;89900.0;150000.0;2009.0;105.0;18.5;13.0;5540.0;VW Touran 1,9 TDi 105 BlueMotion 7prs 5d;Syd- og Vestsjaelland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/19-tdi-105-bluemotion-7prs-5d/4616633;TDi
4616464;219900.0;53000.0;2018.0;110.0;18.2;11.3;1280.0;VW Touran 1,2 TSi 110 Trendline 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/12-tsi-110-trendline-7prs-5d/4616464;TSi
4613756;259900.0;124000.0;2016.0;150.0;21.3;9.3;3880.0;VW Touran 2,0 TDi 150 Comfortline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-150-comfortline-dsg-7prs-5d/4613756;TDi
4613146;324900.0;10000.0;2019.0;150.0;19.3;8.9;1780.0;VW Touran 1,5 TSi 150 Comfortline DSG 7prs 5d;Syd- og Vestsjaelland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/15-tsi-150-comfortline-dsg-7prs-5d/4613146;TSi
4613149;319900.0;91000.0;2016.0;150.0;21.3;9.3;4380.0;VW Touran 2,0 TDi 150 Comfortline DSG 7prs 5d;Nordjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-150-comfortline-dsg-7prs-5d/4613149;TDi
4612833;24900.0;351000.0;2007.0;105.0;17.0;13.2;6380.0;VW Touran 1,9 TDi 105 Trendline 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/19-tdi-105-trendline-5d/4612833;TDi
4612011;324900.0;10000.0;2019.0;150.0;19.3;8.9;1780.0;VW Touran 1,5 TSi 150 Comfortline DSG 7prs 5d;Nordsjaelland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/15-tsi-150-comfortline-dsg-7prs-5d/4612011;TSi
4611696;139500.0;116000.0;2011.0;105.0;21.7;12.8;3880.0;VW Touran 1,6 TDi 105 Comfortline BMT 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-105-comfortline-bmt-7prs-5d/4611696;TDi
4611453;209900.0;63000.0;2018.0;110.0;18.2;11.3;1280.0;VW Touran 1,2 TSi 110 Trendline 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/12-tsi-110-trendline-7prs-5d/4611453;TSi
4611999;259900.0;113000.0;2017.0;150.0;21.3;9.3;3880.0;VW Touran 2,0 TDi 150 Highline DSG 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-150-highline-dsg-7prs-5d/4611999;TDi
4620731;349900.0;8000.0;2019.0;150.0;19.3;8.9;1780.0;VW Touran 1,5 TSi 150 Highline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/15-tsi-150-highline-dsg-7prs-5d/4620731;TSi
4606571;199900.0;154000.0;2013.0;170.0;15.2;8.5;3140.0;VW Touran 1,4 TSi 170 Highline DSG 5d;Syd- og Vestsjaelland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-170-highline-dsg-5d/4606571;TSi
4606387;119900.0;215000.0;2012.0;105.0;21.7;12.8;3880.0;VW Touran 1,6 TDi 105 Match BMT 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-105-match-bmt-7prs-5d/4606387;TDi
4605791;89900.0;246000.0;2009.0;105.0;18.5;13.0;5540.0;VW Touran 1,9 TDi 105 BlueMotion 7prs 5d;Nordsjaelland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/19-tdi-105-bluemotion-7prs-5d/4605791;TDi
4602923;144500.0;140000.0;2011.0;140.0;15.2;9.5;3140.0;VW Touran 1,4 TSi 140 Comfortline DSG 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-140-comfortline-dsg-7prs-5d/4602923;TSi
4601035;35900.0;239000.0;2007.0;90.0;16.8;14.9;7380.0;VW Touran 1,9 TDi 90 Trendline 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/19-tdi-90-trendline-5d/4601035;TDi
4600964;199900.0;109000.0;2015.0;105.0;21.7;12.8;3880.0;VW Touran 1,6 TDi 105 Comfortline DSG BMT 7p 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-105-comfortline-dsg-bmt-7p-5d/4600964;TDi
4600426;59800.0;232000.0;2006.0;90.0;16.7;14.9;7380.0;VW Touran 1,9 TDi 90 Conceptline 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/19-tdi-90-conceptline-5d/4600426;TDi
4599164;269900.0;59000.0;2017.0;150.0;18.5;8.9;1280.0;VW Touran 1,4 TSi 150 Comfortline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-comfortline-dsg-7prs-5d/4599164;TSi
4597032;118900.0;183000.0;2011.0;105.0;21.7;12.8;3880.0;VW Touran 1,6 TDi 105 Comfortline BMT 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-105-comfortline-bmt-7prs-5d/4597032;TDi
4594994;229900.0;81000.0;2017.0;150.0;17.5;8.9;1880.0;VW Touran 1,4 TSi 150 Comfortline 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-comfortline-7prs-5d/4594994;TSi
4593889;289700.0;30000.0;2019.0;115.0;26.2;11.9;3260.0;VW Touran 1,6 TDi 115 Comfort Connect DSG 7p 5d;Nordjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-comfort-connect-dsg-7p-5d/4593889;TDi
4593784;289700.0;31000.0;2019.0;115.0;26.2;11.9;3260.0;VW Touran 1,6 TDi 115 Comfort Connect DSG 7p 5d;Nordjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-comfort-connect-dsg-7p-5d/4593784;TDi
4593949;338500.0;10000.0;2019.0;150.0;19.3;8.9;1780.0;VW Touran 1,5 TSi 150 Highline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/15-tsi-150-highline-dsg-7prs-5d/4593949;TSi
4593197;59900.0;237000.0;2007.0;140.0;13.4;9.8;3740.0;VW Touran 1,4 TSi 140 Trendline 7prs 5d;Koebenhavn;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-140-trendline-7prs-5d/4593197;TSi
4591720;59900.0;223000.0;2007.0;105.0;16.8;13.2;6380.0;VW Touran 1,9 TDi 105 Conceptline 5d;Nordjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/19-tdi-105-conceptline-5d/4591720;TDi
4591095;249900.0;104000.0;2016.0;150.0;21.3;9.3;3880.0;VW Touran 2,0 TDi 150 Comfortline DSG 7prs 5d;Vestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-150-comfortline-dsg-7prs-5d/4591095;TDi
4509039;249900.0;82000.0;2016.0;110.0;23.3;11.9;3020.0;VW Touran 1,6 TDi 110 Comfortline DSG 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-110-comfortline-dsg-7prs-5d/4509039;TDi
4580466;264900.0;69000.0;2017.0;150.0;21.7;9.3;3880.0;VW Touran 2,0 TDi 150 Comfortline 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-150-comfortline-7prs-5d/4580466;TDi
4580357;224900.0;49000.0;2017.0;110.0;18.2;11.3;1280.0;VW Touran 1,2 TSi 110 Trendline 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/12-tsi-110-trendline-7prs-5d/4580357;TSi
4580321;219900.0;61000.0;2017.0;110.0;18.2;11.3;1280.0;VW Touran 1,2 TSi 110 Trendline 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/12-tsi-110-trendline-7prs-5d/4580321;TSi
4579525;334900.0;29000.0;2017.0;150.0;18.5;8.9;1280.0;VW Touran 1,4 TSi 150 Highline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-highline-dsg-7prs-5d/4579525;TSi
4617336;249900.0;113000.0;2017.0;115.0;23.3;11.9;3020.0;VW Touran 1,6 TDi 115 Comfortline DSG 7prs 5d;Vestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-comfortline-dsg-7prs-5d/4617336;TDi
4579299;239900.0;66000.0;2017.0;115.0;21.7;11.4;3880.0;VW Touran 1,6 TDi 115 Comfortline 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-comfortline-7prs-5d/4579299;TDi
4577184;339900.0;35000.0;2018.0;150.0;18.5;8.9;1780.0;VW Touran 1,4 TSi 150 Highline DSG 7prs 5d;Syd- og Vestsjaelland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-highline-dsg-7prs-5d/4577184;TSi
4576363;239900.0;212000.0;2017.0;190.0;21.3;8.2;3880.0;VW Touran 2,0 TDi 190 Highline DSG 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-190-highline-dsg-7prs-5d/4576363;TDi
4576082;179900.0;191000.0;2016.0;150.0;22.7;9.3;3020.0;VW Touran 2,0 TDi 150 Highline 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-150-highline-7prs-5d/4576082;TDi
4583808;359900.0;5000.0;2020.0;150.0;22.4;9.3;4380.0;VW Touran 2,0 TDi 150 IQ.Drive DSG 7prs 5d;Vestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-150-iqdrive-dsg-7prs-5d/4583808;TDi
4570857;139900.0;210000.0;2014.0;140.0;20.8;9.9;3880.0;VW Touran 2,0 TDi 140 Highline BMT 7prs 5d;Syd- og Vestsjaelland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-140-highline-bmt-7prs-5d/4570857;TDi
4567031;224900.0;172000.0;2016.0;150.0;21.3;9.3;3880.0;VW Touran 2,0 TDi 150 Highline DSG 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-150-highline-dsg-7prs-5d/4567031;TDi
4564659;209900.0;54000.0;2017.0;110.0;18.5;11.3;1280.0;VW Touran 1,2 TSi 110 Trendline 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/12-tsi-110-trendline-7prs-5d/4564659;TSi
4642496;454900.0;1000.0;2020.0;150.0;20.0;8.9;1160.0;VW Touran 1,5 TSi 150 R-line DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/15-tsi-150-r-line-dsg-7prs-5d/4642496;TSi
4564001;169800.0;138000.0;2013.0;140.0;19.2;9.9;4680.0;VW Touran 2,0 TDi 140 Match DSG BMT 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-140-match-dsg-bmt-7prs-5d/4564001;TDi
4562209;129900.0;150000.0;2014.0;105.0;21.7;12.8;3880.0;VW Touran 1,6 TDi 105 Comfortline BMT 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-105-comfortline-bmt-7prs-5d/4562209;TDi
4561234;169900.0;200000.0;2011.0;170.0;17.5;8.9;5540.0;VW Touran 2,0 TDi 170 Highline DSG 7prs 5d;Fyn;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-170-highline-dsg-7prs-5d/4561234;TDi
4559673;19900.0;445000.0;2005.0;105.0;17.0;13.2;6380.0;VW Touran 1,9 TDi 105 Trendline 5d;Koebenhavn;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/19-tdi-105-trendline-5d/4559673;TDi
4559258;119700.0;108000.0;2010.0;140.0;13.9;9.8;3740.0;VW Touran 1,4 TSi 140 Freestyle 7prs 5d;Syd- og Vestsjaelland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-140-freestyle-7prs-5d/4559258;TSi
4557511;149900.0;114000.0;2011.0;140.0;14.7;9.5;3140.0;VW Touran 1,4 TSi 140 Comfortline 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-140-comfortline-7prs-5d/4557511;TSi
4555697;224900.0;66000.0;2017.0;115.0;21.7;11.4;3880.0;VW Touran 1,6 TDi 115 Comfortline 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-comfortline-7prs-5d/4555697;TDi
4563472;104899.0;201000.0;2011.0;105.0;21.7;12.8;3880.0;VW Touran 1,6 TDi 105 Comfortline BMT 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-105-comfortline-bmt-7prs-5d/4563472;TDi
4549633;209800.0;98000.0;2016.0;110.0;22.7;11.9;3020.0;VW Touran 1,6 TDi 110 Comfortline 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-110-comfortline-7prs-5d/4549633;TDi
4549043;274750.0;59000.0;2016.0;110.0;23.3;11.9;3020.0;VW Touran 1,6 TDi 110 Comfortline DSG 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-110-comfortline-dsg-5d/4549043;TDi
4548451;229900.0;136000.0;2016.0;150.0;18.5;8.9;1280.0;VW Touran 1,4 TSi 150 Comfortline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-comfortline-dsg-7prs-5d/4548451;TSi
4547764;339899.0;20000.0;2019.0;150.0;19.3;8.9;1780.0;VW Touran 1,5 TSi 150 Highline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/15-tsi-150-highline-dsg-7prs-5d/4547764;TSi
4547059;209800.0;115000.0;2013.0;177.0;17.5;8.8;5540.0;VW Touran 2,0 TDi 177 Highline DSG 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-177-highline-dsg-7prs-5d/4547059;TDi
4546669;139999.0;141000.0;2014.0;105.0;15.6;11.9;2520.0;VW Touran 1,2 TSi 105 Startline BMT 5d;Lolland-Falster;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/12-tsi-105-startline-bmt-5d/4546669;TSi
4548642;284900.0;26000.0;2019.0;115.0;26.2;11.9;3260.0;VW Touran 1,6 TDi 115 Comfort Connect DSG 7p 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-comfort-connect-dsg-7p-5d/4548642;TDi
4545078;269900.0;33000.0;2018.0;110.0;18.5;11.3;1780.0;VW Touran 1,2 TSi 110 Trendline 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/12-tsi-110-trendline-7prs-5d/4545078;TSi
4543619;249800.0;84000.0;2016.0;150.0;18.5;8.9;1280.0;VW Touran 1,4 TSi 150 Comfortline DSG 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-comfortline-dsg-7prs-5d/4543619;TSi
4542405;299900.0;17000.0;2017.0;150.0;18.5;8.9;1280.0;VW Touran 1,4 TSi 150 Highline DSG 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-highline-dsg-7prs-5d/4542405;TSi
4540220;264800.0;57000.0;2017.0;115.0;23.3;11.9;3020.0;VW Touran 1,6 TDi 115 Comfortline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-comfortline-dsg-7prs-5d/4540220;TDi
4537604;259900.0;29000.0;2018.0;110.0;18.5;11.3;1780.0;VW Touran 1,2 TSi 110 Trendline 7prs 5d;Vestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/12-tsi-110-trendline-7prs-5d/4537604;TSi
4561605;23900.0;340000.0;2004.0;140.0;16.7;10.6;6380.0;VW Touran 2,0 TDi 140 Trendline 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-140-trendline-7prs-5d/4561605;TDi
4529990;239900.0;108000.0;2016.0;110.0;23.3;11.9;3020.0;VW Touran 1,6 TDi 110 Comfortline DSG 7prs 5d;Vestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-110-comfortline-dsg-7prs-5d/4529990;TDi
4521834;269900.0;39000.0;2018.0;110.0;18.5;11.3;1780.0;VW Touran 1,2 TSi 110 Trendline 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/12-tsi-110-trendline-7prs-5d/4521834;TSi
4521429;219900.0;180000.0;2017.0;115.0;23.3;11.9;3020.0;VW Touran 1,6 TDi 115 Trendline DSG 7prs 5d;Koebenhavn;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-trendline-dsg-7prs-5d/4521429;TDi
4521209;224500.0;84000.0;2017.0;115.0;21.7;11.4;3880.0;VW Touran 1,6 TDi 115 Comfortline 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-comfortline-7prs-5d/4521209;TDi
